course_id,course_name,subject_url
MATH 218-SG-2,Peer-Guided Study Group: Single-Variable Calculus with Precalculus,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 218-SG-3,Peer-Guided Study Group: Single-Variable Calculus with Precalculus,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 220-1,Single-Variable Differential Calculus,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 220-2,Single-Variable Integral Calculus,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 220-MG-1,Mentored Study Program,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 220-MG-2,Mentored Study Program,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 220-SG-1,Peer-Guided Study Group: Single-Variable Differential Calculus,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 220-SG-2,Peer-Guided Study Group: Single-Variable Integral Calculus,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 226-0,Sequences and Series,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 228-1,Multivariable Differential Calculus for Engineering,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 228-2,Multivariable Integral Calculus for Engineering,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 228-SG-1,Peer-Guided Study Group: Multivariable Calculus for Engineering,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 230-1,Multivariable Differential Calculus,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 230-2,Multivariable Integral Calculus,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 230-MG-1,Mentored Study Program,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 230-SG-1,Peer-Guided Study Group: Multivariable Differential Calculus,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 235-0,Series and Multiple Integrals,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 240-0,Linear Algebra,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 250-0,Elementary Differential Equations,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 281-1,Accelerated Mathematics for ISP: First Year,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 281-2,Accelerated Mathematics for ISP: First Year,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 281-3,Accelerated Mathematics for ISP: First Year,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 285-1,Accelerated Mathematics for MMSS,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 285-2,Accelerated Mathematics for MMSS,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 285-3,Accelerated Mathematics for MMSS,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 290-1,MENU: Linear Algebra and Multivariable Calculus,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 290-2,MENU: Linear Algebra and Multivariable Calculus,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 290-3,MENU: Linear Algebra and Multivariable Calculus,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 291-1,MENU: Intensive Linear Algebra and Multivariable Calculus,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 291-2,MENU: Intensive Linear Algebra and Multivariable Calculus,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 291-3,MENU: Intensive Linear Algebra and Multivariable Calculus,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 300-0,Foundations of Higher Mathematics,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 306-0,Combinatorics & Discrete Mathematics,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 308-0,Graph Theory,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 310-1,Probability and Stochastic Processes,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 310-2,Probability and Stochastic Processes,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 310-3,Probability and Stochastic Processes,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 311-1,MENU: Probability and Stochastic Processes,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 311-2,MENU: Probability and Stochastic Processes,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 311-3,MENU: Probability and Stochastic Processes,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 314-0,Probability and Statistics for Econometrics,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 320-1,Real Analysis,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 320-2,Real Analysis,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 320-3,Real Analysis,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 321-1,MENU: Real Analysis,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 321-2,MENU: Real Analysis,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 321-3,MENU: Real Analysis,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 325-0,Complex Analysis,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 327-0,Mechanics for Mathematicians,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 330-1,Abstract Algebra,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 330-2,Abstract Algebra,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 330-3,Abstract Algebra,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 331-1,MENU: Abstract Algebra,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 331-2,MENU: Abstract Algebra,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 331-3,MENU: Abstract Algebra,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 334-0,Linear Algebra: Second Course,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 336-1,Introduction to the Theory of Numbers,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 336-2,Introduction to the Theory of Numbers,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 340-0,Geometry,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 342-0,Introduction to Differential Geometry,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 344-1,Introduction to Topology,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 344-2,Introduction to Topology,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 351-0,Fourier Analysis and Boundary Value Problems,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 353-0,Qualitative Theory of Differential Equations,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 354-0,Chaotic Dynamical Systems,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 360-1,MENU: Applied Analysis,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 360-2,MENU: Applied Analysis,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 365-0,Computational Methods in Mathematics,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 366-0,Mathematical Models in Finance,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 368-0,Introduction to Optimization,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 370-0,Mathematical Logic,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 381-0,Fourier Analysis and Boundary Value Problems for ISP,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 382-0,Complex Analysis for ISP,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 385-0,Probability and Statistics for MMSS,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 386-1,Econometrics for MMSS,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 386-2,Econometrics for MMSS,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 395-0,Undergraduate Seminar,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 399-0,Independent Study,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 100-BR,Quantitative Reasoning,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MATH 300-BR,Foundations of Higher Mathematics,https://catalogs.northwestern.edu/undergraduate/courses-az/math/
MAT_SCI 190-0,MS & E Freshman Seminar,https://catalogs.northwestern.edu/undergraduate/courses-az/mat_sci/
MAT_SCI 195-0,Introductory Special Topics in Materials Science and Engineering,https://catalogs.northwestern.edu/undergraduate/courses-az/mat_sci/
MAT_SCI 201-0,Introduction to Materials Science and Engineering Principles,https://catalogs.northwestern.edu/undergraduate/courses-az/mat_sci/
MAT_SCI 301-0,Introduction to Materials Science and Engineering Principles,https://catalogs.northwestern.edu/undergraduate/courses-az/mat_sci/
MAT_SCI 302-0,Introduction to Materials Laboratories,https://catalogs.northwestern.edu/undergraduate/courses-az/mat_sci/
MAT_SCI 314-0,Thermodynamics of Materials,https://catalogs.northwestern.edu/undergraduate/courses-az/mat_sci/
MAT_SCI 315-0,Phase Equilibria & Diffusion of Materials,https://catalogs.northwestern.edu/undergraduate/courses-az/mat_sci/
MAT_SCI 316-1,Microstructural Dynamics,https://catalogs.northwestern.edu/undergraduate/courses-az/mat_sci/
MAT_SCI 316-2,Microstructural Dynamics,https://catalogs.northwestern.edu/undergraduate/courses-az/mat_sci/
MAT_SCI 318-0,Materials Selection,https://catalogs.northwestern.edu/undergraduate/courses-az/mat_sci/
MAT_SCI 331-0,Soft Materials,https://catalogs.northwestern.edu/undergraduate/courses-az/mat_sci/
MAT_SCI 332-0,Mechanical Behavior of Solids,https://catalogs.northwestern.edu/undergraduate/courses-az/mat_sci/
MAT_SCI 336-0,Synthetic Design of New Materials,https://catalogs.northwestern.edu/undergraduate/courses-az/mat_sci/
MAT_SCI 340-0,Ceramic Processing,https://catalogs.northwestern.edu/undergraduate/courses-az/mat_sci/
MAT_SCI 345-0,Corrosion of Materials,https://catalogs.northwestern.edu/undergraduate/courses-az/mat_sci/
MAT_SCI 351-1,Introductory Physics of Materials,https://catalogs.northwestern.edu/undergraduate/courses-az/mat_sci/
MAT_SCI 351-2,Introductory Physics of Materials,https://catalogs.northwestern.edu/undergraduate/courses-az/mat_sci/
MAT_SCI 353-0,Bioelectronics,https://catalogs.northwestern.edu/undergraduate/courses-az/mat_sci/
MAT_SCI 354-0,Bioelectronics Lab,https://catalogs.northwestern.edu/undergraduate/courses-az/mat_sci/
MAT_SCI 355-0,Electronic Materials,https://catalogs.northwestern.edu/undergraduate/courses-az/mat_sci/
MAT_SCI 357-0,Nanomagnetic Materials for Information Storage,https://catalogs.northwestern.edu/undergraduate/courses-az/mat_sci/
MAT_SCI 358-0,Modeling and Simulation in Materials Science and Engineering,https://catalogs.northwestern.edu/undergraduate/courses-az/mat_sci/
MAT_SCI 360-0,Introduction to Electron Microscopy,https://catalogs.northwestern.edu/undergraduate/courses-az/mat_sci/
MAT_SCI 361-0,Crystallography & Diffraction,https://catalogs.northwestern.edu/undergraduate/courses-az/mat_sci/
MAT_SCI 371-0,Biominerals: Hierarchical Architecture & Function,https://catalogs.northwestern.edu/undergraduate/courses-az/mat_sci/
MAT_SCI 376-0,Nanomaterials,https://catalogs.northwestern.edu/undergraduate/courses-az/mat_sci/
MAT_SCI 377-0,Supramolecular Design of Materials and Nanostructures,https://catalogs.northwestern.edu/undergraduate/courses-az/mat_sci/
MAT_SCI 380-0,Intro Surface Science & Spectroscopy,https://catalogs.northwestern.edu/undergraduate/courses-az/mat_sci/
MAT_SCI 381-0,Materials for Energy-Efficient Technology,https://catalogs.northwestern.edu/undergraduate/courses-az/mat_sci/
MAT_SCI 382-0,Electrochemical Energy Materials and Devices,https://catalogs.northwestern.edu/undergraduate/courses-az/mat_sci/
MAT_SCI 385-0,Electronic and Thermal Properties of Materials,https://catalogs.northwestern.edu/undergraduate/courses-az/mat_sci/
MAT_SCI 390-1,Process and Experimental Design,https://catalogs.northwestern.edu/undergraduate/courses-az/mat_sci/
MAT_SCI 390-2,Materials Design,https://catalogs.northwestern.edu/undergraduate/courses-az/mat_sci/
MAT_SCI 394-0,Honors Project in Materials Science,https://catalogs.northwestern.edu/undergraduate/courses-az/mat_sci/
MAT_SCI 395-0,Special Topics in Materials Science and Engineering,https://catalogs.northwestern.edu/undergraduate/courses-az/mat_sci/
MAT_SCI 396-1,Senior Project in Materials Science and Engineering,https://catalogs.northwestern.edu/undergraduate/courses-az/mat_sci/
MAT_SCI 396-2,Senior Project in Materials Science and Engineering,https://catalogs.northwestern.edu/undergraduate/courses-az/mat_sci/
MAT_SCI 397-0,Special Topics in Materials Science and Engineering,https://catalogs.northwestern.edu/undergraduate/courses-az/mat_sci/
MAT_SCI 399-0,Projects,https://catalogs.northwestern.edu/undergraduate/courses-az/mat_sci/
MECH_ENG 222-0,Thermodynamics & Statistical Mechanics - I,https://catalogs.northwestern.edu/undergraduate/courses-az/mech_eng/
MECH_ENG 224-0,Scientific and Embedded Programming in Python,https://catalogs.northwestern.edu/undergraduate/courses-az/mech_eng/
MECH_ENG 233-0,Electronics Design,https://catalogs.northwestern.edu/undergraduate/courses-az/mech_eng/
MECH_ENG 240-0,Intro to Mechanical Design and Manufactrng,https://catalogs.northwestern.edu/undergraduate/courses-az/mech_eng/
MECH_ENG 241-0,Fluid Mechanics I,https://catalogs.northwestern.edu/undergraduate/courses-az/mech_eng/
MECH_ENG 301-0,Introduction to Robotics Laboratory,https://catalogs.northwestern.edu/undergraduate/courses-az/mech_eng/
MECH_ENG 302-0,Artifical Life,https://catalogs.northwestern.edu/undergraduate/courses-az/mech_eng/
MECH_ENG 314-0,Machine Dynamics,https://catalogs.northwestern.edu/undergraduate/courses-az/mech_eng/
MECH_ENG 315-0,Theory of Machines: Design of Elements,https://catalogs.northwestern.edu/undergraduate/courses-az/mech_eng/
MECH_ENG 316-0,Mechanical Systems Design,https://catalogs.northwestern.edu/undergraduate/courses-az/mech_eng/
MECH_ENG 320-0,Micro- and Nanomechanical Properties of Surfaces,https://catalogs.northwestern.edu/undergraduate/courses-az/mech_eng/
MECH_ENG 322-0,Thermodynamics and Statistical Mechanics II,https://catalogs.northwestern.edu/undergraduate/courses-az/mech_eng/
MECH_ENG 327-0,Finite Elements for Stress Analysis,https://catalogs.northwestern.edu/undergraduate/courses-az/mech_eng/
MECH_ENG 328-0,Computational Failure Analysis,https://catalogs.northwestern.edu/undergraduate/courses-az/mech_eng/
MECH_ENG 329-0,Mechanistic Data Science for Engineering,https://catalogs.northwestern.edu/undergraduate/courses-az/mech_eng/
MECH_ENG 333-0,Introduction to Mechatronics,https://catalogs.northwestern.edu/undergraduate/courses-az/mech_eng/
MECH_ENG 340-1,Computer Integrated Manufacturing: Manufacturing Processes,https://catalogs.northwestern.edu/undergraduate/courses-az/mech_eng/
MECH_ENG 340-2,Computer Integrated Manufacturing: CAD/CAM,https://catalogs.northwestern.edu/undergraduate/courses-az/mech_eng/
MECH_ENG 340-3,Computer Integrated Manufacturing: Automation,https://catalogs.northwestern.edu/undergraduate/courses-az/mech_eng/
MECH_ENG 341-0,Computational Methods for Engineering Design,https://catalogs.northwestern.edu/undergraduate/courses-az/mech_eng/
MECH_ENG 346-0,Introduction to Tribology,https://catalogs.northwestern.edu/undergraduate/courses-az/mech_eng/
MECH_ENG 359-0,Reliability Engineering,https://catalogs.northwestern.edu/undergraduate/courses-az/mech_eng/
MECH_ENG 360-0,Mechanics of Sports,https://catalogs.northwestern.edu/undergraduate/courses-az/mech_eng/
MECH_ENG 362-0,Stress Analysis,https://catalogs.northwestern.edu/undergraduate/courses-az/mech_eng/
MECH_ENG 363-0,Mechanical Vibrations,https://catalogs.northwestern.edu/undergraduate/courses-az/mech_eng/
MECH_ENG 364-0,Introduction to Aerospace Engineering,https://catalogs.northwestern.edu/undergraduate/courses-az/mech_eng/
